Student_ID,Date,Subject,Topic,Study_Duration_Min,Difficulty_1_5,Study_Method,Initial_Score,Revision_Count,Days_Since_Study,Later_Score,Focus_Level_1_5,Retention_Score,Retention_Risk
S03500,2026-07-11,Deep Learning,Regularization,66,3,Mixed,69.6,1,7,63.9,1,91.7,Low
S09190,2026-05-29,Deep Learning,Regularization,45,3,Practice,79.2,1,3,72.5,4,91.6,Low
S01284,2026-06-06,Deep Learning,Regularization,54,2,Video,97.4,1,2,98.6,4,100.0,Low
S08748,2026-01-10,DBMS,Normalization,16,3,Reading,66.9,2,21,42.6,5,63.6,High
S07560,2026-03-23,C,Structures,28,5,Reading,61.2,2,3,60.3,1,98.6,Low
S04512,2026-03-16,Agile,Planning,58,1,Video,77.2,1,7,69.3,3,89.8,Medium
S09693,2026-07-01,Python,Functions,25,4,Mixed,73.4,0,2,60.1,3,81.9,Medium
S07760,2026-08-28,IoT,Protocols,61,2,Practice,73.5,1,10,69.4,3,94.4,Low
S09449,2026-03-04,C,Arrays,38,1,Practice,83.7,3,7,91.1,4,100.0,Low
S03478,2026-01-03,DBMS,ER Model,48,2,Mixed,58.4,0,14,43.4,2,74.3,High
S06644,2026-08-21,IoT,Protocols,50,5,Practice,62.4,0,5,48.4,2,77.6,Medium
S06463,2026-08-23,Agile,Retrospective,45,4,Practice,67.3,0,2,56.8,3,84.4,Medium
S01203,2026-05-23,IoT,Actuators,34,1,Practice,85.8,0,5,79.3,4,92.4,Low
S03692,2026-02-27,Python,Functions,57,5,Mixed,61.5,0,2,51.4,3,83.6,Medium
S07944,2026-06-26,DBMS,Indexes,36,5,Practice,48.0,2,3,48.4,1,100.0,Low
S02052,2026-08-04,C,Strings,26,4,Video,76.7,4,7,79.9,3,100.0,Low
S09043,2026-07-10,Agile,Planning,29,5,Mixed,58.2,3,10,50.3,4,86.3,Medium
S00441,2026-02-13,Agile,Retrospective,15,4,Video,70.8,0,3,58.5,4,82.6,Medium
S07198,2026-04-28,Python,Loops,46,3,Mixed,70.4,1,14,57.4,3,81.6,Medium
S09990,2026-06-28,DBMS,Normalization,44,2,Flashcards,90.8,1,1,99.0,4,100.0,Low
S07288,2026-04-13,DBMS,Indexes,54,4,Mixed,71.0,2,2,72.5,3,100.0,Low
S05115,2026-02-06,Python,Functions,48,5,Practice,73.8,2,10,67.3,1,91.2,Low
S01794,2026-05-01,DBMS,SQL,59,5,Practice,73.8,1,2,64.3,1,87.2,Medium
S01940,2026-05-29,IoT,Protocols,80,1,Reading,85.7,2,5,86.2,4,100.0,Low
S04976,2026-05-24,IoT,Architecture,60,2,Mixed,74.4,2,2,81.4,5,100.0,Low
S07289,2026-01-14,IoT,MQTT,55,5,Practice,51.2,0,3,36.4,3,71.1,High
S02039,2026-02-21,Python,Dictionaries,90,3,Mixed,74.8,0,3,64.1,3,85.7,Medium
S06962,2026-08-12,Python,Dictionaries,28,5,Practice,55.3,1,1,44.1,2,79.8,Medium
S07653,2026-05-27,DBMS,SQL,71,2,Reading,67.2,2,3,71.0,2,100.0,Low
S02787,2026-07-25,Deep Learning,CNN,52,4,Practice,68.4,2,7,66.8,4,97.6,Low
S04821,2026-06-04,Agile,Development,54,3,Reading,64.8,0,7,52.9,3,81.6,Medium
S05676,2026-04-23,DBMS,Transactions,55,2,Practice,78.3,1,7,74.4,3,95.1,Low
S00382,2026-03-23,Deep Learning,RNN,57,2,Mixed,98.0,3,3,99.0,5,100.0,Low
S02829,2026-08-08,C,Functions,55,4,Practice,72.2,2,2,67.4,2,93.4,Low
S00184,2026-03-18,Agile,Planning,62,3,Practice,68.5,1,3,60.5,3,88.3,Medium
S02426,2026-03-25,DBMS,Normalization,40,5,Flashcards,56.2,3,10,52.2,4,92.8,Low
S07569,2026-02-13,Deep Learning,Backpropagation,33,1,Video,68.9,1,3,64.5,2,93.5,Low
S06820,2026-04-24,Deep Learning,Backpropagation,42,4,Practice,69.1,1,1,67.1,3,97.1,Low
S02864,2026-08-23,Agile,Testing,39,5,Mixed,41.0,1,7,27.7,4,67.6,High
S09738,2026-04-13,Python,Lists,60,1,Practice,76.3,3,5,79.0,1,100.0,Low
S00935,2026-02-07,C,Structures,34,2,Video,81.4,0,7,69.6,3,85.6,Medium
S00349,2026-01-28,IoT,Actuators,49,3,Practice,66.4,1,14,53.7,1,80.8,Medium
S00050,2026-08-26,C,Functions,62,1,Reading,75.2,0,2,73.3,5,97.5,Low
S01024,2026-03-18,C,Functions,64,1,Video,69.3,1,10,64.3,3,92.8,Low
S02895,2026-05-07,Deep Learning,Neural Networks,22,3,Flashcards,71.7,0,5,59.8,3,83.4,Medium
S00032,2026-04-19,DBMS,ER Model,55,2,Flashcards,72.7,2,3,72.8,2,100.0,Low
S02542,2026-04-16,Python,Variables,67,5,Mixed,70.7,1,5,67.1,4,94.9,Low
S08988,2026-06-30,C,Functions,47,1,Video,69.7,0,3,64.7,3,92.9,Low
S05325,2026-05-31,C,Pointers,25,4,Mixed,75.3,1,2,69.3,3,92.1,Low
S00305,2026-07-21,Agile,Development,31,3,Practice,65.6,0,2,51.0,2,77.8,Medium
S03265,2026-03-03,IoT,Protocols,46,1,Video,92.1,2,5,98.9,5,100.0,Low
S04656,2026-04-24,C,Arrays,61,4,Video,46.8,0,10,28.4,3,60.8,High
S08944,2026-02-10,Deep Learning,Backpropagation,21,3,Reading,65.3,2,2,68.0,4,100.0,Low
S05772,2026-06-08,Python,Functions,49,3,Mixed,78.3,0,5,68.9,3,88.1,Medium
S07218,2026-05-19,DBMS,Normalization,51,5,Practice,48.7,2,3,42.2,3,86.6,Medium
S00499,2026-05-28,Python,Lists,15,5,Reading,47.9,2,14,32.7,2,68.3,High
S09529,2026-05-26,Deep Learning,Neural Networks,72,1,Practice,98.0,2,5,99.0,4,100.0,Low
S06165,2026-06-08,Deep Learning,Regularization,42,3,Practice,67.6,1,10,61.4,4,90.8,Low
S04575,2026-01-25,IoT,Actuators,87,3,Practice,80.6,1,7,72.3,4,89.6,Medium
S08171,2026-01-31,Python,Functions,37,2,Practice,80.4,1,10,74.1,5,92.2,Low
S01629,2026-03-12,Agile,Testing,44,2,Practice,64.8,3,7,69.1,3,100.0,Low
S03545,2026-04-02,Python,Loops,16,4,Practice,53.9,3,5,50.8,1,94.3,Low
S08763,2026-05-28,Python,Variables,45,5,Reading,46.1,0,1,37.8,1,82.0,Medium
S02367,2026-08-11,IoT,Actuators,37,5,Flashcards,63.1,4,5,63.2,3,100.0,Low
S06067,2026-03-26,IoT,Sensors,40,2,Practice,69.1,0,21,50.7,3,73.4,High
S02625,2026-05-29,C,Functions,54,3,Practice,52.6,2,2,52.5,5,99.7,Low
S07676,2026-01-09,IoT,MQTT,15,5,Video,43.1,0,3,30.6,3,71.0,High
S08175,2026-06-14,Deep Learning,Regularization,26,4,Video,60.1,1,7,50.3,3,83.8,Medium
S06704,2026-08-12,IoT,Sensors,22,5,Video,45.5,2,3,40.6,4,89.2,Medium
S03850,2026-06-06,DBMS,ER Model,27,5,Mixed,43.8,1,2,38.4,4,87.6,Medium
S06162,2026-06-15,DBMS,SQL,70,2,Flashcards,86.4,1,2,89.7,3,100.0,Low
S04112,2026-07-02,IoT,Architecture,65,2,Practice,98.0,0,14,80.9,4,82.5,Medium
S06240,2026-05-04,Python,Variables,27,5,Video,42.0,0,3,34.0,2,81.1,Medium
S08365,2026-05-15,C,Arrays,85,1,Practice,63.3,0,2,63.2,5,99.9,Low
S07203,2026-07-07,IoT,Sensors,59,1,Practice,90.9,2,2,97.3,3,100.0,Low
S06027,2026-06-10,Agile,Retrospective,65,3,Mixed,82.7,1,5,79.0,3,95.6,Low
S04926,2026-06-23,DBMS,Normalization,30,5,Mixed,44.1,0,14,20.2,3,45.9,High
S08641,2026-05-17,Agile,Retrospective,45,5,Video,64.0,2,5,58.1,4,90.8,Low
S03374,2026-04-10,Agile,Retrospective,65,4,Reading,69.9,2,2,70.4,3,100.0,Low
S01634,2026-03-16,C,Pointers,50,3,Practice,62.5,2,2,62.6,3,100.0,Low
S05709,2026-04-15,Deep Learning,RNN,39,1,Flashcards,75.5,3,7,76.2,4,100.0,Low
S06563,2026-04-24,Deep Learning,CNN,43,3,Video,70.8,2,10,65.2,2,92.0,Low
S05887,2026-03-15,Agile,Retrospective,21,1,Video,77.2,4,3,92.8,3,100.0,Low
S01716,2026-05-26,DBMS,Indexes,77,1,Mixed,90.5,2,3,96.2,3,100.0,Low
S06134,2026-02-25,Agile,Development,32,4,Practice,61.6,1,1,62.2,4,100.0,Low
S02429,2026-06-04,Deep Learning,Neural Networks,43,1,Video,71.0,3,21,63.1,2,88.9,Medium
S01857,2026-03-23,Deep Learning,Regularization,57,5,Mixed,54.2,2,10,46.1,4,84.9,Medium
S00656,2026-02-01,IoT,Protocols,50,3,Mixed,80.2,3,7,80.2,3,100.0,Low
S07766,2026-06-25,Python,Dictionaries,18,5,Practice,75.9,1,3,69.8,5,91.9,Low
S03126,2026-01-26,Python,Loops,33,3,Reading,64.0,3,10,69.8,4,100.0,Low
S07166,2026-06-21,C,Strings,51,2,Reading,75.2,1,2,68.4,3,91.1,Low
S09946,2026-08-19,IoT,Sensors,41,1,Practice,68.5,0,1,64.2,3,93.6,Low
S00545,2026-03-01,Python,Variables,43,5,Video,59.3,0,5,46.9,3,79.2,Medium
S08548,2026-07-10,DBMS,Transactions,20,5,Flashcards,46.4,0,14,25.7,3,55.5,High
S02468,2026-08-15,Python,Functions,47,4,Practice,65.4,2,14,57.4,3,87.8,Medium
S05983,2026-04-26,Agile,Requirements,35,3,Mixed,84.0,3,1,90.5,3,100.0,Low
S06602,2026-05-13,DBMS,Normalization,50,3,Mixed,71.9,4,7,77.6,4,100.0,Low
S03270,2026-02-08,C,Pointers,71,5,Reading,70.5,1,7,62.0,4,87.9,Medium
S06157,2026-05-08,DBMS,SQL,49,4,Reading,74.4,0,14,56.5,2,75.9,Medium
S08216,2026-08-01,DBMS,Indexes,60,3,Reading,72.7,1,14,61.5,5,84.6,Medium
S08160,2026-05-26,Deep Learning,CNN,68,2,Mixed,73.1,0,5,62.6,2,85.6,Medium
S01013,2026-08-10,Deep Learning,CNN,41,5,Video,58.4,0,21,37.3,3,63.8,High
S03224,2026-06-18,DBMS,Indexes,29,1,Mixed,78.2,2,3,81.4,4,100.0,Low
S00208,2026-04-22,Agile,Testing,38,4,Practice,77.3,0,5,63.3,4,81.8,Medium
S02083,2026-04-22,DBMS,Indexes,27,2,Practice,92.3,3,5,95.1,3,100.0,Low
S00309,2026-06-16,Deep Learning,Regularization,71,2,Practice,85.9,0,10,75.3,5,87.6,Medium
S03231,2026-06-15,C,Strings,51,1,Mixed,87.4,2,3,91.7,2,100.0,Low
S08577,2026-02-05,Deep Learning,Regularization,15,1,Practice,78.0,1,7,70.5,3,90.4,Low
S05715,2026-08-13,C,Structures,37,5,Practice,83.3,2,21,66.9,3,80.3,Medium
S06286,2026-07-20,Agile,Planning,27,4,Video,62.5,2,14,49.8,3,79.7,Medium
S08679,2026-06-07,DBMS,ER Model,23,4,Video,54.2,0,3,49.5,2,91.3,Low
S05357,2026-03-02,Agile,Development,44,4,Flashcards,45.2,0,5,30.0,3,66.5,High
S09376,2026-06-18,Agile,Development,77,2,Mixed,73.0,2,3,76.8,3,100.0,Low
S04800,2026-05-17,IoT,Protocols,15,5,Video,74.0,2,10,65.8,5,88.9,Medium
S08945,2026-05-28,Agile,Planning,69,5,Mixed,75.6,2,21,63.6,4,84.1,Medium
S04716,2026-01-06,Python,Variables,40,2,Mixed,81.4,1,14,66.7,4,81.9,Medium
S06790,2026-08-09,Deep Learning,Regularization,45,4,Video,68.5,0,5,56.4,4,82.4,Medium
S00445,2026-03-01,Python,Dictionaries,45,1,Mixed,53.4,3,1,65.2,2,100.0,Low
S03075,2026-06-25,Agile,Requirements,33,4,Flashcards,80.3,1,3,73.1,4,91.1,Low
S01717,2026-02-27,IoT,Actuators,15,5,Mixed,66.2,2,5,66.5,3,100.0,Low
S09634,2026-01-27,Python,Variables,19,1,Flashcards,65.9,2,5,76.2,4,100.0,Low
S03508,2026-07-31,Agile,Planning,41,1,Video,96.1,1,2,95.5,4,99.3,Low
S00897,2026-02-01,Python,Functions,77,4,Practice,63.6,2,7,58.3,4,91.7,Low
S00572,2026-01-14,IoT,Protocols,42,2,Mixed,81.8,2,3,88.1,5,100.0,Low
S06903,2026-04-25,C,Strings,65,2,Reading,75.8,0,21,57.7,4,76.1,Medium
S09587,2026-08-28,Agile,Requirements,59,2,Reading,75.1,2,14,65.4,4,87.1,Medium
S00687,2026-05-15,DBMS,Indexes,51,3,Practice,69.1,1,1,65.1,3,94.2,Low
S06794,2026-05-16,Deep Learning,CNN,45,3,Reading,81.2,1,7,69.5,3,85.5,Medium
S02013,2026-04-27,Deep Learning,Regularization,33,4,Practice,52.1,2,2,51.7,3,99.2,Low
S02842,2026-01-18,IoT,Architecture,54,1,Mixed,89.6,0,7,85.4,4,95.3,Low
S04838,2026-05-25,IoT,Sensors,47,1,Reading,95.0,0,3,90.7,4,95.5,Low
S07227,2026-04-25,DBMS,ER Model,15,5,Mixed,62.4,0,2,50.9,4,81.6,Medium
S01286,2026-01-25,IoT,Sensors,26,4,Video,51.9,2,21,32.1,1,61.9,High
S00393,2026-06-03,C,Functions,15,1,Reading,69.6,1,2,69.0,1,99.1,Low
S02708,2026-08-17,IoT,MQTT,38,2,Reading,70.9,1,10,67.5,2,95.2,Low
S02507,2026-02-14,DBMS,Normalization,48,1,Reading,69.9,2,10,67.3,4,96.4,Low
S07280,2026-07-27,DBMS,Normalization,44,3,Reading,86.6,0,2,80.1,3,92.5,Low
S04031,2026-01-29,Deep Learning,RNN,107,1,Mixed,97.9,1,3,97.6,2,99.7,Low
S06317,2026-05-25,DBMS,Transactions,50,5,Practice,54.6,0,14,36.2,5,66.3,High
S06719,2026-04-06,Python,Loops,45,2,Practice,65.6,0,14,53.6,2,81.7,Medium
S03636,2026-06-09,IoT,Actuators,37,5,Reading,49.8,2,10,46.9,3,94.3,Low
S09277,2026-07-30,Deep Learning,Backpropagation,42,3,Reading,64.6,2,5,63.8,2,98.7,Low
S03361,2026-02-21,Deep Learning,Neural Networks,29,5,Practice,58.1,1,10,47.5,3,81.7,Medium
S02837,2026-05-22,IoT,Actuators,18,2,Practice,73.7,0,1,59.8,3,81.1,Medium
S03372,2026-04-11,IoT,Sensors,20,5,Reading,50.9,2,10,40.3,4,79.2,Medium
S02527,2026-07-31,Python,Lists,22,1,Practice,62.2,0,5,54.3,2,87.2,Medium
S05598,2026-07-21,IoT,Architecture,51,3,Reading,86.8,0,3,76.9,3,88.6,Medium
S07096,2026-03-11,Python,Variables,65,3,Practice,71.9,0,7,57.7,2,80.2,Medium
S08962,2026-06-12,Agile,Retrospective,38,5,Reading,52.1,0,1,46.0,5,88.3,Medium
S02616,2026-01-24,Deep Learning,RNN,38,2,Reading,59.6,1,5,59.1,2,99.1,Low
S06647,2026-06-11,Agile,Planning,57,2,Practice,98.0,2,3,98.3,3,100.0,Low
S04659,2026-01-09,Deep Learning,Regularization,49,2,Reading,82.3,1,3,82.3,4,100.0,Low
S09494,2026-01-30,Python,Functions,21,4,Flashcards,75.0,4,3,86.1,3,100.0,Low
S00940,2026-03-07,Agile,Development,49,1,Mixed,75.8,1,1,74.3,1,98.0,Low
S06444,2026-02-26,Deep Learning,CNN,86,1,Practice,92.0,1,7,87.7,2,95.4,Low
S00317,2026-04-30,C,Strings,41,2,Mixed,57.0,0,2,44.4,2,78.0,Medium
S01788,2026-04-18,DBMS,Normalization,56,1,Practice,76.7,0,7,73.0,2,95.2,Low
S06045,2026-07-11,Agile,Development,27,1,Video,72.7,1,3,72.1,2,99.1,Low
S08496,2026-06-01,Agile,Requirements,54,5,Practice,71.0,2,1,77.3,4,100.0,Low
S06776,2026-03-08,IoT,Architecture,47,2,Video,84.8,1,2,79.8,3,94.0,Low
S07501,2026-01-13,Deep Learning,CNN,72,2,Mixed,84.2,1,7,74.8,3,88.9,Medium
S06280,2026-04-19,C,Strings,15,3,Mixed,63.4,0,21,40.2,2,63.4,High
S04620,2026-06-20,Agile,Planning,41,1,Mixed,86.1,2,5,93.1,3,100.0,Low
S07427,2026-07-27,C,Arrays,56,1,Reading,86.6,2,7,88.6,5,100.0,Low
S06920,2026-07-19,Python,Functions,55,4,Practice,42.0,1,1,37.0,4,88.1,Medium
S02129,2026-04-30,IoT,MQTT,33,4,Practice,83.5,2,5,91.0,5,100.0,Low
S03195,2026-02-07,Python,Lists,41,1,Practice,84.5,0,7,83.1,5,98.4,Low
S00547,2026-07-03,DBMS,Normalization,44,1,Reading,82.5,0,14,61.1,3,74.0,High
S01734,2026-05-08,DBMS,ER Model,67,1,Reading,89.0,3,7,93.6,4,100.0,Low
S05401,2026-08-07,Python,Lists,26,4,Reading,61.7,1,3,57.4,3,93.0,Low
S08521,2026-01-13,IoT,Protocols,29,3,Practice,68.3,1,3,63.5,3,93.0,Low
S09264,2026-06-28,Deep Learning,Regularization,68,4,Video,67.4,2,7,69.5,4,100.0,Low
S02151,2026-01-21,Python,Loops,31,4,Practice,61.4,2,3,62.1,3,100.0,Low
S08829,2026-08-14,DBMS,Transactions,55,2,Video,55.1,2,3,58.7,4,100.0,Low
S06087,2026-04-18,Agile,Development,64,3,Mixed,87.6,2,1,91.0,5,100.0,Low
S03974,2026-01-04,C,Strings,26,4,Practice,62.2,1,3,59.6,4,95.8,Low
S04217,2026-01-07,IoT,Protocols,36,3,Practice,68.7,0,3,64.7,4,94.1,Low
S06931,2026-03-22,Agile,Retrospective,36,1,Video,91.0,1,5,90.3,5,99.3,Low
S09032,2026-01-08,Agile,Testing,75,2,Video,92.6,0,3,86.9,3,93.9,Low
S05782,2026-07-09,C,Arrays,54,4,Practice,78.4,1,14,68.6,5,87.5,Medium
S05574,2026-03-31,Agile,Development,51,3,Mixed,78.4,1,7,72.3,3,92.3,Low
S06008,2026-08-23,IoT,MQTT,44,5,Practice,54.3,3,7,47.0,4,86.5,Medium
S06836,2026-01-11,Deep Learning,RNN,33,3,Practice,67.2,3,1,70.5,2,100.0,Low
S02439,2026-07-11,IoT,Architecture,82,4,Practice,76.2,1,14,62.7,4,82.2,Medium
S00656,2026-04-01,C,Strings,32,5,Practice,55.7,1,5,48.4,2,86.8,Medium
S05303,2026-06-26,DBMS,Transactions,51,2,Practice,88.2,1,1,83.2,4,94.3,Low
S08677,2026-01-07,IoT,Protocols,38,1,Mixed,70.7,3,21,61.4,2,86.9,Medium
S08698,2026-02-01,Agile,Retrospective,36,1,Mixed,69.3,1,3,75.0,2,100.0,Low
S09436,2026-08-15,Agile,Development,38,2,Reading,89.5,2,10,93.3,4,100.0,Low
S00676,2026-03-29,Agile,Retrospective,39,2,Flashcards,88.9,2,3,92.3,4,100.0,Low
S07713,2026-06-14,Python,Dictionaries,15,5,Practice,45.9,1,14,29.5,3,64.4,High
S04791,2026-08-27,Agile,Planning,56,5,Mixed,42.9,1,5,39.4,1,91.7,Low
S09992,2026-01-26,DBMS,Normalization,59,5,Practice,64.2,1,7,57.4,3,89.3,Medium
S04519,2026-07-12,C,Functions,52,1,Practice,79.7,0,14,63.1,3,79.2,Medium
S03921,2026-01-30,C,Functions,61,1,Mixed,94.9,3,1,99.0,3,100.0,Low
S03713,2026-01-10,Deep Learning,Backpropagation,43,5,Practice,59.1,0,2,49.3,4,83.5,Medium
S01655,2026-01-15,C,Pointers,41,3,Mixed,73.1,1,1,70.7,4,96.7,Low
S01376,2026-01-25,Deep Learning,RNN,37,3,Mixed,71.4,2,3,72.8,3,100.0,Low
S03525,2026-08-02,IoT,Sensors,49,3,Practice,62.6,0,3,59.1,3,94.4,Low
S08895,2026-03-15,IoT,Architecture,60,1,Practice,84.2,1,7,78.4,2,93.1,Low
S02561,2026-01-18,Deep Learning,Neural Networks,57,3,Practice,73.9,0,1,71.1,4,96.2,Low
S09544,2026-08-03,Agile,Retrospective,46,1,Practice,60.5,3,7,60.2,3,99.4,Low
S00977,2026-02-26,DBMS,Normalization,45,1,Reading,67.8,0,10,56.0,3,82.7,Medium
S06678,2026-06-29,C,Pointers,33,2,Flashcards,77.6,1,14,61.6,3,79.3,Medium
S00597,2026-03-31,Python,Variables,74,5,Mixed,76.7,0,1,66.5,2,86.7,Medium
S04544,2026-05-29,Agile,Testing,67,3,Practice,77.8,0,14,49.9,3,64.2,High
S02319,2026-04-24,DBMS,Transactions,54,5,Practice,71.9,2,14,61.7,4,85.8,Medium
S05220,2026-01-30,Agile,Planning,23,4,Reading,61.8,3,3,64.3,4,100.0,Low
S05813,2026-07-18,Agile,Planning,42,4,Mixed,75.7,2,3,64.7,3,85.5,Medium
S05389,2026-04-22,Deep Learning,RNN,25,2,Reading,54.6,0,1,45.4,3,83.2,Medium
S09978,2026-04-01,DBMS,Indexes,37,3,Reading,69.2,0,1,59.3,3,85.8,Medium
S02343,2026-06-09,Deep Learning,RNN,36,4,Practice,89.1,1,3,84.2,5,94.6,Low
S08172,2026-02-11,Python,Variables,38,2,Practice,92.4,3,5,89.0,3,96.3,Low
S02236,2026-04-16,IoT,MQTT,60,1,Reading,79.1,3,3,83.6,3,100.0,Low
S06145,2026-03-29,Python,Dictionaries,90,2,Reading,73.7,2,3,74.9,3,100.0,Low
S09539,2026-07-17,IoT,Protocols,15,4,Reading,53.4,1,3,48.7,4,91.2,Low
S04625,2026-02-25,Deep Learning,Regularization,32,4,Practice,77.8,0,7,72.3,2,92.9,Low
S04060,2026-06-28,Deep Learning,Backpropagation,36,1,Practice,71.3,0,10,65.4,3,91.7,Low
S00532,2026-02-28,DBMS,Normalization,60,1,Flashcards,82.2,1,5,73.7,2,89.7,Medium
S03465,2026-03-26,Python,Variables,49,2,Video,79.1,1,5,79.9,3,100.0,Low
S01462,2026-05-06,DBMS,Indexes,40,5,Practice,74.5,2,21,57.2,4,76.8,Medium
S02510,2026-03-25,DBMS,SQL,41,1,Practice,81.6,0,7,74.0,3,90.6,Low
S00234,2026-08-08,IoT,Actuators,56,1,Practice,89.1,1,14,78.4,2,88.0,Medium
S07450,2026-05-03,Python,Loops,23,1,Practice,88.4,3,5,92.4,2,100.0,Low
S08134,2026-04-15,Python,Variables,28,5,Reading,44.0,2,3,46.2,2,100.0,Low
S08906,2026-07-17,Agile,Development,71,5,Practice,73.4,2,7,69.0,4,94.0,Low
S09558,2026-04-30,Python,Lists,43,4,Flashcards,77.9,1,21,61.8,4,79.3,Medium
S03793,2026-05-18,Agile,Requirements,80,2,Practice,70.3,1,5,67.5,2,96.0,Low
S05675,2026-07-28,DBMS,Normalization,46,2,Reading,68.5,1,7,59.0,4,86.1,Medium
S01344,2026-01-21,DBMS,Transactions,50,4,Practice,77.3,0,3,67.3,4,87.0,Medium
S04063,2026-03-20,Python,Dictionaries,60,2,Mixed,80.8,3,1,89.9,5,100.0,Low
S04165,2026-05-02,Agile,Requirements,92,5,Practice,70.9,0,7,52.4,3,73.9,High
S06910,2026-06-22,Deep Learning,RNN,26,2,Practice,83.6,0,3,78.7,3,94.1,Low
S03539,2026-06-12,DBMS,Indexes,30,2,Flashcards,78.2,2,2,82.8,4,100.0,Low
S00255,2026-08-03,Deep Learning,RNN,32,3,Mixed,67.1,0,2,53.7,4,80.1,Medium
S01039,2026-03-12,Agile,Development,53,5,Practice,54.4,0,10,41.5,4,76.2,Medium
S05081,2026-06-08,Agile,Development,69,3,Mixed,59.4,2,7,57.6,4,96.9,Low
S01448,2026-03-29,Python,Loops,54,3,Practice,69.8,2,5,67.2,3,96.2,Low
S00253,2026-04-13,Python,Dictionaries,86,4,Reading,77.2,1,3,77.3,2,100.0,Low
S08829,2026-05-17,Agile,Development,71,2,Reading,79.1,3,5,89.9,4,100.0,Low
S02200,2026-04-16,Agile,Testing,43,4,Mixed,72.8,1,10,60.3,5,82.8,Medium
S03642,2026-02-23,Python,Dictionaries,26,5,Practice,55.0,0,21,33.5,4,60.9,High
S04144,2026-06-22,IoT,Protocols,31,3,Mixed,62.9,3,3,67.8,4,100.0,Low
S09997,2026-04-17,DBMS,Normalization,26,3,Practice,54.1,1,5,48.5,4,89.8,Medium
S07549,2026-01-24,Deep Learning,RNN,46,1,Reading,87.2,1,1,96.2,5,100.0,Low
S00013,2026-08-13,IoT,Architecture,59,5,Video,79.2,0,3,69.8,4,88.1,Medium
S01205,2026-06-20,Python,Variables,77,1,Mixed,89.2,3,5,94.0,4,100.0,Low
S03216,2026-05-16,Deep Learning,RNN,57,2,Practice,82.5,3,14,81.9,1,99.2,Low
S09722,2026-02-28,DBMS,SQL,83,1,Reading,81.8,0,1,82.6,2,100.0,Low
S03952,2026-04-08,Python,Lists,17,5,Video,59.7,1,1,51.8,3,86.7,Medium
S05751,2026-07-10,Agile,Requirements,29,3,Flashcards,81.2,1,7,75.2,5,92.6,Low
S01759,2026-08-09,C,Functions,68,5,Mixed,74.5,1,3,63.1,3,84.7,Medium
S02493,2026-08-16,C,Functions,48,2,Practice,86.7,3,7,83.7,3,96.6,Low
S02402,2026-05-05,DBMS,ER Model,32,4,Practice,69.4,1,7,61.5,3,88.6,Medium
S00965,2026-03-18,Python,Lists,61,2,Practice,92.1,0,3,90.8,5,98.6,Low
S01683,2026-02-04,Python,Loops,41,3,Practice,60.6,1,2,59.4,4,98.0,Low
S06545,2026-04-29,IoT,Protocols,37,4,Reading,65.3,1,3,62.6,3,95.8,Low
S01530,2026-05-15,IoT,MQTT,62,2,Practice,69.6,1,1,67.9,3,97.5,Low
S04188,2026-05-23,Python,Lists,41,3,Mixed,69.5,2,5,67.5,3,97.1,Low
S05611,2026-07-28,DBMS,Transactions,49,2,Reading,74.3,1,5,66.5,4,89.6,Medium
S06428,2026-05-04,Agile,Planning,70,1,Reading,88.3,1,3,90.9,5,100.0,Low
S09926,2026-01-29,Agile,Requirements,68,4,Practice,65.5,0,14,47.7,4,72.9,High
S03082,2026-03-16,DBMS,Indexes,25,2,Practice,81.9,2,2,80.6,2,98.4,Low
S02242,2026-08-15,Agile,Requirements,53,3,Reading,62.5,2,5,59.4,3,95.0,Low
S06897,2026-02-04,IoT,Protocols,60,1,Mixed,83.7,1,1,92.6,4,100.0,Low
S07849,2026-07-19,DBMS,Indexes,38,5,Mixed,55.6,0,7,38.5,3,69.3,High
S02900,2026-03-20,Agile,Development,42,1,Video,91.0,3,7,98.0,3,100.0,Low
S09846,2026-02-11,Python,Variables,25,5,Practice,53.7,2,3,52.0,3,96.9,Low
S08944,2026-06-04,DBMS,Normalization,44,5,Mixed,51.4,0,10,28.6,3,55.6,High
S05412,2026-05-01,IoT,MQTT,15,5,Practice,57.4,0,1,51.1,4,89.1,Medium
S02525,2026-01-24,IoT,Protocols,58,3,Practice,68.3,3,5,69.2,4,100.0,Low
S02101,2026-06-12,Deep Learning,Backpropagation,75,5,Reading,73.8,2,10,65.7,3,89.1,Medium
S07530,2026-04-26,DBMS,Normalization,55,2,Reading,64.4,0,10,55.2,3,85.7,Medium
S05197,2026-04-12,C,Functions,25,3,Practice,65.3,1,10,54.3,2,83.2,Medium
S00936,2026-04-24,Python,Loops,40,1,Reading,71.0,0,2,66.9,5,94.1,Low
S07595,2026-01-10,Agile,Planning,81,1,Mixed,89.9,3,1,97.8,3,100.0,Low
S07619,2026-05-04,C,Arrays,49,5,Video,62.2,2,5,59.7,2,96.1,Low
S06805,2026-02-03,Deep Learning,Regularization,57,1,Practice,94.7,0,10,91.1,5,96.2,Low
S04830,2026-06-30,Agile,Requirements,48,2,Flashcards,70.0,1,7,63.4,3,90.5,Low
S02833,2026-08-21,Deep Learning,Regularization,65,1,Reading,98.0,0,7,92.6,4,94.4,Low
S09811,2026-05-02,DBMS,Indexes,24,3,Practice,68.9,1,10,60.4,5,87.7,Medium
